"ano_q","ibge_id_q","municipio","dependencia_id_q","ciclo_id_q","nota_mt_q","nota_lp_q","ideb_q","aprovacao_q","abandono_q","see","idh_municipal","idh_renda","idh_longevidade","idh_educacao","infra","see_idh_educacao"
"2021","5104500","Indiavaí","Estadual","AF",3.0330361044969,3.69671275525472,4,96.9,0,1,0.661,0.645,0.841,0.533,7,0.533
"2021","5104500","Indiavaí","Municipal","AI",2.02342575487922,2.26764295891997,4,100,0,0,0.661,0.645,0.841,0.533,6,0
"2021","5104500","Indiavaí","Municipal","AF",3.0330361044969,3.69671275525472,4,100,0,0,0.661,0.645,0.841,0.533,5,0
"2023","5104500","Indiavaí","Estadual","AI",2.02342575487922,2.26764295891997,4,100,0,1,0.661,0.645,0.841,0.533,10,0.533
"2023","5104500","Indiavaí","Estadual","AF",3.0330361044969,3.69671275525472,4,100,0,1,0.661,0.645,0.841,0.533,7,0.533
"2023","5104500","Indiavaí","Municipal","AI",2.02393449506613,3.29024520255864,4,100,0,0,0.661,0.645,0.841,0.533,3,0
"2023","5104500","Indiavaí","Municipal","AF",0.648403306856865,2.23907598107431,4,100,0,0,0.661,0.645,0.841,0.533,6,0
"2015","5104526","Ipiranga do Norte","Estadual","AI",6.14272071267714,7.02193341767479,6.1,97.6,0,1,0.727,0.742,0.807,0.642,9,0.642
"2015","5104526","Ipiranga do Norte","Estadual","AF",5.87077938563087,7.43664102887404,5.1,96.8,0,1,0.727,0.742,0.807,0.642,8,0.642
"2015","5104526","Ipiranga do Norte","Municipal","AI",6.41545567196125,7.05520046484602,6.2,97.6,0,0,0.727,0.742,0.807,0.642,3,0
"2015","5104526","Ipiranga do Norte","Municipal","AF",6.65288594755056,6.81248150227019,6.2,97.6,0,0,0.727,0.742,0.807,0.642,4,0
"2017","5104526","Ipiranga do Norte","Estadual","AI",6.14272071267714,7.02193341767479,6.2,0,0,1,0.727,0.742,0.807,0.642,5,0.642
"2017","5104526","Ipiranga do Norte","Estadual","AF",6.76365348399247,7.36611489776047,5.5,98.8,0,1,0.727,0.742,0.807,0.642,7,0.642
"2017","5104526","Ipiranga do Norte","Municipal","AI",5.22652425456164,6.1929205432574,6.1,96.3,0,0,0.727,0.742,0.807,0.642,4,0
"2017","5104526","Ipiranga do Norte","Municipal","AF",6.65288594755056,6.81248150227019,6.1,0,0,0,0.727,0.742,0.807,0.642,3,0
"2019","5104526","Ipiranga do Norte","Estadual","AI",6.14272071267714,7.02193341767479,6.1,0,0,1,0.727,0.742,0.807,0.642,5,0.642
"2019","5104526","Ipiranga do Norte","Estadual","AF",7.57752364196173,6.99769678905297,5.2,89.2,0,1,0.727,0.742,0.807,0.642,8,0.642
"2019","5104526","Ipiranga do Norte","Municipal","AI",7.14206313917296,7.59280089988752,6.5,98.4,0,0,0.727,0.742,0.807,0.642,6,0
"2019","5104526","Ipiranga do Norte","Municipal","AF",6.65288594755056,6.81248150227019,6.5,0,0,0,0.727,0.742,0.807,0.642,4,0
"2021","5104526","Ipiranga do Norte","Estadual","AI",6.14272071267714,7.02193341767479,6.5,0,0,1,0.727,0.742,0.807,0.642,6,0.642
"2021","5104526","Ipiranga do Norte","Estadual","AF",6.13400994200497,5.47514711406035,5.1,98.3,0.9,1,0.727,0.742,0.807,0.642,7,0.642
"2021","5104526","Ipiranga do Norte","Municipal","AI",6.36059136059136,7.21650637441288,6,100,0,0,0.727,0.742,0.807,0.642,5,0
"2021","5104526","Ipiranga do Norte","Municipal","AF",6.65288594755056,6.81248150227019,6,100,0,0,0.727,0.742,0.807,0.642,4,0
"2023","5104526","Ipiranga do Norte","Estadual","AI",6.14272071267714,7.02193341767479,6,100,0,1,0.727,0.742,0.807,0.642,7,0.642
"2023","5104526","Ipiranga do Norte","Estadual","AF",6.91846328416275,6.78680768160312,5.2,99.1,0.9,1,0.727,0.742,0.807,0.642,8,0.642
"2023","5104526","Ipiranga do Norte","Municipal","AI",5.56896913709847,7.05223880597015,6.2,98.5,0,0,0.727,0.742,0.807,0.642,5,0
"2023","5104526","Ipiranga do Norte","Municipal","AF",6.65288594755056,6.81248150227019,6.2,98.5,0,0,0.727,0.742,0.807,0.642,5,0
"2015","5104542","Itanhangá","Estadual","AI",6.56933381558565,7.41197247010395,6.3,100,0,1,0.71,0.699,0.856,0.597,7,0.597
"2015","5104542","Itanhangá","Estadual","AF",4.58238131505458,6.26654898499559,4.7,85.9,0,1,0.71,0.699,0.856,0.597,10,0.597
"2015","5104542","Itanhangá","Municipal","AI",5.33175622394953,6.00813480534573,6.1,100,0,0,0.71,0.699,0.856,0.597,5,0
"2015","5104542","Itanhangá","Municipal","AF",7.20018432844748,6.97848151879293,6.1,100,0,0,0.71,0.699,0.856,0.597,6,0
"2017","5104542","Itanhangá","Estadual","AI",6.56933381558565,7.41197247010395,6.1,50,0,1,0.71,0.699,0.856,0.597,9,0.597
"2017","5104542","Itanhangá","Estadual","AF",6.69020715630885,6.6881694255112,5.3,90.8,0,1,0.71,0.699,0.856,0.597,9,0.597
"2017","5104542","Itanhangá","Municipal","AI",5.01201602136181,7.04095818629023,6.5,100,0,0,0.71,0.699,0.856,0.597,6,0
"2017","5104542","Itanhangá","Municipal","AF",7.20018432844748,6.97848151879293,6.5,0,0,0,0.71,0.699,0.856,0.597,3,0
"2019","5104542","Itanhangá","Estadual","AI",6.56933381558565,7.41197247010395,6.5,50,0,1,0.71,0.699,0.856,0.597,9,0.597
"2019","5104542","Itanhangá","Estadual","AF",8.66285462942599,7.55453190624577,5.2,86.5,0,1,0.71,0.699,0.856,0.597,6,0.597
"2019","5104542","Itanhangá","Municipal","AI",7.73010226767452,8.50393700787402,6.8,100,0,0,0.71,0.699,0.856,0.597,6,0
"2019","5104542","Itanhangá","Municipal","AF",7.20018432844748,6.97848151879293,6.8,0,0,0,0.71,0.699,0.856,0.597,4,0
"2021","5104542","Itanhangá","Estadual","AI",6.56933381558565,7.41197247010395,6.8,100,0,1,0.71,0.699,0.856,0.597,6,0.597
"2021","5104542","Itanhangá","Estadual","AF",7.20018432844748,6.97848151879293,6.8,77.4,0,1,0.71,0.699,0.856,0.597,7,0.597
"2021","5104542","Itanhangá","Municipal","AI",7.56410256410256,7.73764258555133,6.3,100,0,0,0.71,0.699,0.856,0.597,3,0
"2021","5104542","Itanhangá","Municipal","AF",7.20018432844748,6.97848151879293,6.3,100,0,0,0.71,0.699,0.856,0.597,5,0
"2023","5104542","Itanhangá","Estadual","AI",6.56933381558565,7.41197247010395,6.3,100,0,1,0.71,0.699,0.856,0.597,6,0.597
"2023","5104542","Itanhangá","Estadual","AF",8.86529421300049,7.40467575841915,5.3,91.7,8.3,1,0.71,0.699,0.856,0.597,8,0.597
"2023","5104542","Itanhangá","Municipal","AI",7.2086920008398,7.76918976545842,6.7,100,0,0,0.71,0.699,0.856,0.597,4,0
"2023","5104542","Itanhangá","Municipal","AF",7.20018432844748,6.97848151879293,6.7,100,0,0,0.71,0.699,0.856,0.597,5,0
"2015","5104559","Itaúba","Estadual","AI",4.78745947722642,5.03379475031313,5.4,88.2,0,1,0.69,0.714,0.809,0.569,7,0.569
"2015","5104559","Itaúba","Estadual","AF",3.88423457730389,4.61606354810238,3.9,66.7,11.5,1,0.69,0.714,0.809,0.569,8,0.569
"2015","5104559","Itaúba","Municipal","AI",3.74338177312155,3.95119116792562,5.4,84.1666666666667,11.5333333333333,0,0.69,0.714,0.809,0.569,5,0
"2015","5104559","Itaúba","Municipal","AF",5.01763382062069,5.01862256303688,5.4,84.1666666666667,11.5333333333333,0,0.69,0.714,0.809,0.569,5,0
"2017","5104559","Itaúba","Estadual","AI",4.78745947722642,5.03379475031313,5.4,0,0,1,0.69,0.714,0.809,0.569,9,0.569
"2017","5104559","Itaúba","Estadual","AF",4.0819209039548,4.45715676728335,4.5,90.2,1.3,1,0.69,0.714,0.809,0.569,7,0.569
"2017","5104559","Itaúba","Municipal","AI",3.14018691588785,2.8638648272912,5,90.6666666666667,0,0,0.69,0.714,0.809,0.569,4,0
"2017","5104559","Itaúba","Municipal","AF",5.01763382062069,5.01862256303688,5,0,0,0,0.69,0.714,0.809,0.569,4,0
"2019","5104559","Itaúba","Estadual","AI",4.78745947722642,5.03379475031313,5,0,0,1,0.69,0.714,0.809,0.569,6,0.569
"2019","5104559","Itaúba","Estadual","AF",5.55861007257532,4.6795827123696,4.4,88.2,3.9,1,0.69,0.714,0.809,0.569,7,0.569
"2019","5104559","Itaúba","Municipal","AI",5.65362383281458,5.23397075365579,5.6,98.7666666666667,0,0,0.69,0.714,0.809,0.569,4,0
"2019","5104559","Itaúba","Municipal","AF",5.01763382062069,5.01862256303688,5.6,0,0,0,0.69,0.714,0.809,0.569,4,0
"2021","5104559","Itaúba","Estadual","AI",4.78745947722642,5.03379475031313,5.6,0,0,1,0.69,0.714,0.809,0.569,8,0.569
"2021","5104559","Itaúba","Estadual","AF",5.7715410107705,4.57994240641042,4.4,76.2,0,1,0.69,0.714,0.809,0.569,7,0.569
"2021","5104559","Itaúba","Municipal","AI",5.18133518133518,5.86781480653098,5.6,100,0,0,0.69,0.714,0.809,0.569,7,0
"2021","5104559","Itaúba","Municipal","AF",5.01763382062069,5.01862256303688,5.6,100,0,0,0.69,0.714,0.809,0.569,4,0
"2023","5104559","Itaúba","Estadual","AI",4.78745947722642,5.03379475031313,5.6,100,0,1,0.69,0.714,0.809,0.569,8,0.569
"2023","5104559","Itaúba","Estadual","AF",5.79186253849895,6.76036738101865,5.1,100,0,1,0.69,0.714,0.809,0.569,5,0.569
"2023","5104559","Itaúba","Municipal","AI",6.21876968297292,7.25213219616205,6.3,100,0,0,0.69,0.714,0.809,0.569,6,0
"2023","5104559","Itaúba","Municipal","AF",5.01763382062069,5.01862256303688,6.3,100,0,0,0.69,0.714,0.809,0.569,5,0
"2015","5104609","Itiquira","Estadual","AI",3.98783372761068,6.20918070889018,6,100,0,1,0.693,0.694,0.812,0.591,9,0.591
"2015","5104609","Itiquira","Estadual","AF",2.41939578573242,3.20388349514563,3.9,60.9,17.4,1,0.693,0.694,0.812,0.591,6,0.591
"2015","5104609","Itiquira","Municipal","AI",2.5132364537569,3.78500871586287,5.3,100,0,0,0.693,0.694,0.812,0.591,5,0
"2015","5104609","Itiquira","Municipal","AF",4.56207159177456,5.60458958517211,4.6,100,0,0,0.693,0.694,0.812,0.591,3,0
"2017","5104609","Itiquira","Estadual","AI",3.59353148798826,4.8915895744609,4.6,50,0,1,0.693,0.694,0.812,0.591,8,0.591
"2017","5104609","Itiquira","Estadual","AF",0,2.88704965920156,3.7,90.9,6.1,1,0.693,0.694,0.812,0.591,8,0.591
"2017","5104609","Itiquira","Municipal","AI",3.8727191811304,5.76195059351941,6,99.5333333333333,0,0,0.693,0.694,0.812,0.591,7,0
"2017","5104609","Itiquira","Municipal","AF",3.62335216572505,5.42478091528724,4.7,99.1,0.9,0,0.693,0.694,0.812,0.591,4,0
"2019","5104609","Itiquira","Estadual","AI",3.59353148798826,4.8915895744609,4.7,50,0,1,0.693,0.694,0.812,0.591,7,0.591
"2019","5104609","Itiquira","Estadual","AF",4.62502749065318,4.14577970464707,4.4,85.1,10.6,1,0.693,0.694,0.812,0.591,7,0.591
"2019","5104609","Itiquira","Municipal","AI",4.60871498443753,5.07649043869516,5.7,100,0,0,0.693,0.694,0.812,0.591,6,0
"2019","5104609","Itiquira","Municipal","AF",5.96877061798988,5.97344533261076,5,98.6,0,0,0.693,0.694,0.812,0.591,6,0
"2021","5104609","Itiquira","Estadual","AI",3.59353148798826,4.8915895744609,5,100,0,1,0.693,0.694,0.812,0.591,10,0.591
"2021","5104609","Itiquira","Estadual","AF",3.80903065451533,2.86841116814824,4.3,91.5,0,1,0.693,0.694,0.812,0.591,9,0.591
"2021","5104609","Itiquira","Municipal","AI",3.43150843150843,4.82554238425408,5.1,100,0,0,0.693,0.694,0.812,0.591,5,0
"2021","5104609","Itiquira","Municipal","AF",3.87605018645418,4.56745610037245,5.1,100,0,0,0.693,0.694,0.812,0.591,5,0
"2023","5104609","Itiquira","Estadual","AI",3.59353148798826,4.8915895744609,5.1,100,0,1,0.693,0.694,0.812,0.591,9,0.591
"2023","5104609","Itiquira","Estadual","AF",5.05106176041498,6.01586418035068,4.9,100,0,1,0.693,0.694,0.812,0.591,7,0.591
"2023","5104609","Itiquira","Municipal","AI",3.14717614948562,3.69136460554371,5.4,100,0,0,0.693,0.694,0.812,0.591,7,0
"2023","5104609","Itiquira","Municipal","AF",4.82574161128222,4.98330086278876,4.7,100,0,0,0.693,0.694,0.812,0.591,5,0
"2015","5104807","Jaciara","Estadual","AI",4.66711726934775,5.4026728646136,6,100,0,1,0.735,0.728,0.833,0.655,8,0.655
"2015","5104807","Jaciara","Estadual","AF",4.84513835998985,6.07867860295045,4.7,89.1,0,1,0.735,0.728,0.833,0.655,10,0.655
"2015","5104807","Jaciara","Municipal","AI",5.60099132589839,5.79662986635677,6.2,100,0,0,0.735,0.728,0.833,0.655,5,0
"2015","5104807","Jaciara","Municipal","AF",6.42041127189642,7.42277140335393,5.2,100,0,0,0.735,0.728,0.833,0.655,5,0
"2017","5104807","Jaciara","Estadual","AI",4.57320872274143,5.57480483370762,6.2,100,0,1,0.735,0.728,0.833,0.655,6,0.655
"2017","5104807","Jaciara","Estadual","AF",4.74482109227872,6.20740019474197,4.9,91.3,0,1,0.735,0.728,0.833,0.655,5,0.655
"2017","5104807","Jaciara","Municipal","AI",4.5865598575879,5.32884183509785,6.1,100,0,0,0.735,0.728,0.833,0.655,6,0
"2017","5104807","Jaciara","Municipal","AF",4.22975517890772,5.27263875365141,4.9,100,0,0,0.735,0.728,0.833,0.655,6,0
"2019","5104807","Jaciara","Estadual","AI",5.55357936860827,6.22272215973003,5.9,97.2666666666667,0,1,0.735,0.728,0.833,0.655,8,0.655
"2019","5104807","Jaciara","Estadual","AF",6.29865845612492,6.15363771846634,4.7,89,0.3,1,0.735,0.728,0.833,0.655,10,0.655
"2019","5104807","Jaciara","Municipal","AI",4.83659404179635,5.34645669291339,5.9,100,0,0,0.735,0.728,0.833,0.655,5,0
"2019","5104807","Jaciara","Municipal","AF",6.55817022212448,5.19441810052838,5,100,0,0,0.735,0.728,0.833,0.655,4,0
"2021","5104807","Jaciara","Estadual","AI",4.71009471009471,5.84656676358756,5.5,100,0,1,0.735,0.728,0.833,0.655,6,0.655
"2021","5104807","Jaciara","Estadual","AF",5.91135045567523,4.93426818580193,5,98.5,0,1,0.735,0.728,0.833,0.655,7,0.655
"2021","5104807","Jaciara","Municipal","AI",5.07045507045507,6.74793111160814,5.7,100,0,0,0.735,0.728,0.833,0.655,3,0
"2021","5104807","Jaciara","Municipal","AF",5.22680198840099,4.7076499311381,4.8,100,0,0,0.735,0.728,0.833,0.655,5,0
"2023","5104807","Jaciara","Estadual","AI",3.01700608859962,3.62206823027718,5.4,100,0,1,0.735,0.728,0.833,0.655,6,0.655
"2023","5104807","Jaciara","Estadual","AF",5.52439617442049,5.228221541887,4.8,99.7,0,1,0.735,0.728,0.833,0.655,7,0.655
"2023","5104807","Jaciara","Municipal","AI",4.69137098467352,5.10394456289978,5.9,100,0,0,0.735,0.728,0.833,0.655,5,0
"2023","5104807","Jaciara","Municipal","AF",2.98589722807586,4.09546340105761,4.5,100,0,0,0.735,0.728,0.833,0.655,3,0
"2015","5104906","Jangada","Estadual","AI",0.161090458488229,0.948285880302149,4.5,100,0,1,0.63,0.567,0.805,0.549,7,0.549
"2015","5104906","Jangada","Estadual","AF",3.35237369890835,5.94880847308032,4.5,86.7,4.4,1,0.63,0.567,0.805,0.549,8,0.549
"2015","5104906","Jangada","Municipal","AI",0.860319143562484,1.39118867939415,4.5,100,0,0,0.63,0.567,0.805,0.549,5,0
"2017","5104906","Jangada","Estadual","AI",0.0391633288829548,0.205325633622074,4.3,100,0,1,0.63,0.567,0.805,0.549,10,0.549
"2017","5104906","Jangada","Estadual","AF",3.07815442561205,3.9508276533593,4.3,88,1.2,1,0.63,0.567,0.805,0.549,7,0.549
"2017","5104906","Jangada","Municipal","AI",0.860319143562484,1.39118867939415,4.3,100,0,0,0.63,0.567,0.805,0.549,3,0
"2019","5104906","Jangada","Estadual","AI",0,0.372328458942633,4.1,99.1,0,1,0.63,0.567,0.805,0.549,10,0.549
"2019","5104906","Jangada","Estadual","AF",2.244552223492,3.97480217110099,4.1,85.2,2.3,1,0.63,0.567,0.805,0.549,10,0.549
"2019","5104906","Jangada","Municipal","AI",0.860319143562484,1.39118867939415,4.1,100,0,0,0.63,0.567,0.805,0.549,3,0
"2021","5104906","Jangada","Estadual","AI",1.99237699237699,2.64482218743011,4.5,100,0,1,0.63,0.567,0.805,0.549,9,0.549
"2021","5104906","Jangada","Estadual","AF",2.244552223492,3.97480217110099,4.5,89.4,0,1,0.63,0.567,0.805,0.549,9,0.549
"2021","5104906","Jangada","Municipal","AI",0.860319143562484,1.39118867939415,4.5,100,0,0,0.63,0.567,0.805,0.549,3,0
"2023","5104906","Jangada","Estadual","AI",2.10896493806425,2.78518123667377,5.1,100,0,1,0.63,0.567,0.805,0.549,9,0.549
"2023","5104906","Jangada","Estadual","AF",0.303128545955585,2.02477038686335,3.8,98.6,0,1,0.63,0.567,0.805,0.549,6,0.549
"2023","5104906","Jangada","Municipal","AI",0.860319143562484,1.39118867939415,3.8,100,0,0,0.63,0.567,0.805,0.549,4,0
"2015","5105002","Jauru","Estadual","AI",5.59535879238481,5.62347472399768,6.2,100,0,1,0.673,0.668,0.812,0.563,7,0.563
"2015","5105002","Jauru","Estadual","AF",4.33485656257933,5.58063295927374,4.5,84,8.5,1,0.673,0.668,0.812,0.563,7,0.563
"2015","5105002","Jauru","Municipal","AI",5.67123720470747,5.98832931352465,4.5,100,0,0,0.673,0.668,0.812,0.563,5,0
"2015","5105002","Jauru","Municipal","AF",4.71675443125168,4.73016775507459,4.5,100,0,0,0.673,0.668,0.812,0.563,3,0
"2017","5105002","Jauru","Estadual","AI",5.4161103693814,5.94374933162229,6.4,97.7333333333333,0,1,0.673,0.668,0.812,0.563,8,0.563
"2017","5105002","Jauru","Estadual","AF",4.66666666666667,5.15822784810127,4.8,89,6.6,1,0.673,0.668,0.812,0.563,8,0.563
"2017","5105002","Jauru","Municipal","AI",2.1619937694704,3.44241257619506,5.3,100,0,0,0.673,0.668,0.812,0.563,5,0
"2017","5105002","Jauru","Municipal","AF",0.858757062146893,0.603700097370985,3.6,93.8,6.2,0,0.673,0.668,0.812,0.563,6,0
"2019","5105002","Jauru","Estadual","AI",7.57003112494442,7.61079865016873,6.6,98.4666666666667,0,1,0.673,0.668,0.812,0.563,8,0.563
"2019","5105002","Jauru","Estadual","AF",6.87376292060699,7.29169489229102,5.1,87.4,9.4,1,0.673,0.668,0.812,0.563,8,0.563
"2019","5105002","Jauru","Municipal","AI",4.75544686527345,4.52530933633296,5.7,100,0,0,0.673,0.668,0.812,0.563,5,0
"2019","5105002","Jauru","Municipal","AF",2.76116120519023,3.71223411461862,4.3,100,0,0,0.673,0.668,0.812,0.563,5,0
"2021","5105002","Jauru","Estadual","AI",5.67123720470747,5.98832931352465,4.3,100,0,1,0.673,0.668,0.812,0.563,7,0.563
"2021","5105002","Jauru","Estadual","AF",5.78500414250207,4.33829973707274,4.8,93.4,0,1,0.673,0.668,0.812,0.563,5,0.563
"2021","5105002","Jauru","Municipal","AI",7.05821205821206,6.91008722880787,6,100,0,0,0.673,0.668,0.812,0.563,3,0
"2021","5105002","Jauru","Municipal","AF",4.71675443125168,4.73016775507459,6,100,0,0,0.673,0.668,0.812,0.563,4,0
"2023","5105002","Jauru","Estadual","AI",5.67123720470747,5.98832931352465,6,100,0,1,0.673,0.668,0.812,0.563,8,0.563
"2023","5105002","Jauru","Estadual","AF",7.73707245906954,6.42638463679377,5.2,98.3,0,1,0.673,0.668,0.812,0.563,8,0.563
"2023","5105002","Jauru","Municipal","AI",7.14150745328574,7.86247334754798,6.7,100,0,0,0.673,0.668,0.812,0.563,4,0
"2023","5105002","Jauru","Municipal","AF",4.71675443125168,4.73016775507459,6.7,100,0,0,0.673,0.668,0.812,0.563,3,0
"2015","5105101","Juara","Estadual","AI",5.10870789681199,5.80941313190006,6.1,98.3,0,1,0.682,0.699,0.836,0.543,9,0.543
"2015","5105101","Juara","Estadual","AF",4.79055597867479,6.67002900012609,4.8,93,0.8,1,0.682,0.699,0.836,0.543,6,0.543
"2015","5105101","Juara","Municipal","AI",1.7111636814239,3.57815223707147,5.2,100,0,0,0.682,0.699,0.836,0.543,3,0
"2015","5105101","Juara","Municipal","AF",6.07688337051971,6.61423542228257,5.2,100,0,0,0.682,0.699,0.836,0.543,5,0
"2017","5105101","Juara","Estadual","AI",4.54294615042279,5.07646241043739,6.1,99.0333333333333,0,1,0.682,0.699,0.836,0.543,8,0.543
"2017","5105101","Juara","Estadual","AF",5.25047080979284,6.97663096397274,5.2,95.2,0.8,1,0.682,0.699,0.836,0.543,7,0.543
"2017","5105101","Juara","Municipal","AI",4.48541997728629,5.24824970595661,5.2,48.95,1.05,0,0.682,0.699,0.836,0.543,5,0
"2017","5105101","Juara","Municipal","AF",6.07688337051971,6.61423542228257,5.2,0,0,0,0.682,0.699,0.836,0.543,4,0
"2019","5105101","Juara","Estadual","AI",5.9393063583815,6.36220472440945,6.1,98.9666666666667,0,1,0.682,0.699,0.836,0.543,8,0.543
"2019","5105101","Juara","Estadual","AF",7.09918627666593,6.72673079528519,5.1,94.2,0,1,0.682,0.699,0.836,0.543,9,0.543
"2019","5105101","Juara","Municipal","AI",4.48541997728629,5.24824970595661,5.1,50,0,0,0.682,0.699,0.836,0.543,5,0
"2019","5105101","Juara","Municipal","AF",6.07688337051971,6.61423542228257,5.1,0,0,0,0.682,0.699,0.836,0.543,4,0
"2021","5105101","Juara","Estadual","AI",5.28644028644029,5.99642138224111,5.6,100,0,1,0.682,0.699,0.836,0.543,8,0.543
"2021","5105101","Juara","Estadual","AF",6.06151615575808,5.95968448729185,5.1,97.3,0,1,0.682,0.699,0.836,0.543,9,0.543
"2021","5105101","Juara","Municipal","AI",4.48541997728629,5.24824970595661,5.1,98.1,0,0,0.682,0.699,0.836,0.543,5,0
"2021","5105101","Juara","Municipal","AF",6.07688337051971,6.61423542228257,5.1,98.1,0,0,0.682,0.699,0.836,0.543,4,0
"2023","5105101","Juara","Estadual","AI",4.32395549023724,4.66684434968017,5.7,100,0,1,0.682,0.699,0.836,0.543,6,0.543
"2023","5105101","Juara","Estadual","AF",7.18268763170693,6.73810186473699,5.2,100,0,1,0.682,0.699,0.836,0.543,6,0.543
"2023","5105101","Juara","Municipal","AI",4.48541997728629,5.24824970595661,5.2,100,0,0,0.682,0.699,0.836,0.543,6,0
"2023","5105101","Juara","Municipal","AF",6.07688337051971,6.61423542228257,5.2,100,0,0,0.682,0.699,0.836,0.543,7,0
"2015","5105150","Juína","Estadual","AI",3.49555029852428,4.30679837303893,5.6,98.3666666666667,0,1,0.716,0.733,0.845,0.593,10,0.593
"2015","5105150","Juína","Estadual","AF",4.76770753998477,6.29933173622494,4.7,90.4,0.7,1,0.716,0.733,0.845,0.593,9,0.593
"2015","5105150","Juína","Municipal","AI",2.59772445646052,4.09064497385241,5.3,100,0,0,0.716,0.733,0.845,0.593,5,0
"2015","5105150","Juína","Municipal","AF",4.76516882457477,6.66876812507881,4.8,100,0,0,0.716,0.733,0.845,0.593,3,0
"2017","5105150","Juína","Estadual","AI",3.90654205607477,4.52144155705272,5.8,96.2333333333333,2.8,1,0.716,0.733,0.845,0.593,5,0.593
"2017","5105150","Juína","Estadual","AF",4.30320150659134,5.42478091528724,4.7,88.3,1.1,1,0.716,0.733,0.845,0.593,6,0.593
"2017","5105150","Juína","Municipal","AI",2.85714285714286,4.10223505507432,5.5,100,0,0,0.716,0.733,0.845,0.593,6,0
"2017","5105150","Juína","Municipal","AF",5.03954802259887,6.10759493670886,4.9,82.5,0,0,0.716,0.733,0.845,0.593,6,0
"2019","5105150","Juína","Estadual","AI",4.03623832814584,4.97075365579303,5.4,94.4666666666667,3.63333333333333,1,0.716,0.733,0.845,0.593,9,0.593
"2019","5105150","Juína","Estadual","AF",6.11831977127776,5.870478254979,4.5,82.3,1.2,1,0.716,0.733,0.845,0.593,7,0.593
